0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
CSTA 0 0 0 0 0 0 0 0.00332273623861324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0535355643796293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0832307851104121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0328081095068286 0 0 0 0 0 0 0 0.139538813908815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CST3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140873231566461 0 0 0 0.0357600604815997 0 0 0 0 0 0 0 0.176094168321751 0 0 0.0053554223782091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00872123542400027 0 0 0 0.0180908010022659 0 0 0 0 0 0 0 0 0.0197189173871751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238510737595596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0518005173478643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CXCL8 0 0 0 0 -0.0173850549821666 0 0 0 0 -0.111146295224245 0 0 0 0 0 -0.00761284263668206 0 0 0 -0.0766593757707924 0 0 0 0 0.00247011210972763 -0.0117985012410755 -0.0384576722850906 -0.0685571007760573 -0.0875480218197255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.357677321533393 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0355294222720887 0 0.0723646984993988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0737191046148104 0 0 0 0 0 -0.00535235725367762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105460987832928 0 -0.0688766386314301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PLAUR 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0682138807022579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TYROBP 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0320525905133369 0 0.0692882728468753 0 0 0 0 0 0 0 0 0 0 0 0 0.0625572739856403 0.000325909273505507 0 0.00442379676059311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0218957366429915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.023903029063332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015608545487199 0 0 0 0 0.00604466964873372 0 0 0 0 0 0 0 0.111529955288303 0 0 0 0 0 0 0.00910789927721628 0 0 0 0 0 0 0 0 0 0 0
CLEC7A 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00889465378120611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255744171077318 0 0 0 0 0 0 0 0 -0.0643612308265829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S100A11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0116736578550209 0 0.0177488028596198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00831035068815033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113706422728209 0 0 0 0 0 -0.0110529960972088 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0282874462189707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0226647530918515 0 0
G0S2 0 0 0.0327780128408133 0.0812640067721574 0.0350296575662096 0 0.0181885634319353 -0.0225662173051068 0 0.0204284985567552 0.0104809270919988 0 0.0156344119499742 0 0.0741603770094689 0.0189389862430406 -0.00375456412882956 0 0.00629947090827474 -0.00726802712858155 0.0436155542428997 0.00621301662758026 0 0 0.115496118222536 0 0 0 0.0953783078611101 0.0943997927327806 0.0365212345293683 0 0 0 0.0656884846988394 0.109089634027717 0.0463430657544176 0 0.015295553704511 0.0162134471271817 0 0.0673958358137975 0 0.0702508533544823 0 0 0 0 0.0395440923771251 0.0526839904976892 0.00988910588856848 0.0385787207494284 0 0.0432714064618179 0.110395945593459 0 0.00482627103533746 0 0 0.119938255182626 0.0511299529015487 0 0 0 0 0 0 0.118533022127515 0.146145146181138 0.00492264210038388 0 0 0.00662321889503603 0.0366901077903872 0 0.0217387192084197 0 0.0149606666005979 0.0438358407114748 0.0317283124229613 0 0 0.0156076502409362 0 0.0795258057673063 0 0 0 0.0819652412017448 0.020650174785055 0 0 0 0.00796838386145323 0.00916655070297584 0.00949057712885714 0.0137994639006152 0 0.0612610445731439 0.0953512163462999 -0.0057891045995945 0.0154316298942629 0 0 0 0 0.0253403529292265 0.0308676131870129 0 0 0 0.0664237023950056 0.0108763929800983 0 0 0.0172460779571752 0.0400401068659104 0 0 0 0.0836226403774228 0.074960330248747 0.0398927960357286 0.0709665584339992 0 0.0141909974322848 0.048606735181072 0 0.00530456510037713 0.0565685560568824 0 0 0 0 0 0.0102708665997712 0 0 0 0 0.0504522008345576 0 0 0.0233525139747369 0.0279584893272554 0.0552276971610633 0 0.0479567765856685 0.0218486039597765 0 0 0.0598040894848822 0.00882385939324291 0.00217568616954877 0 0 0.025235228668566 0.0662689901234656 0.0137628585764404 0.0511356258358904 0.11192673085134 0 0 0.0617879105273816 0.0262796021677556 0.0655236737064082 0 0.024256562529216 0.0523816193998328 0
CEBPD 0 0 0 0 0 0.001954100349479 0 0.0698674320247021 0 0 0 0 0 0 0 0 0 0 0 0.0978900583522901 0.00618675247789119 0.00282642832641927 0 0 0 0 0.0802155365302957 0 0.123410335840447 0.0630215533886172 0 0 0.0909551145032753 0 0 0.0707974124148663 0 0 0 0.017175933807542 0 0 0.029886329253215 0.00901239888162583 0 0 0 0 0.365471572222714 0 0 0 0 0.183572524144326 0.163121518109669 0.0811084485363495 0 0.0763585271065394 0.147149214353943 0 0 0 0 0 0.0809467169963051 0 0.0604180822452813 0.0231081567705221 0 0 0 0.0431626699110792 0 0 0.0179573549112115 0 0.151609395368759 0.0133181451943488 0.00729286682098612 0.000536524232384955 0 0.00131125383503167 0 0 0.0782831470554156 0 0 0.00398098920579972 0.0414602349145543 0 0 0.0558055576064916 0.150821917999219 0 0 0.098083506408676 0 0.215218655047154 0.0454772669957455 0.0222954950708347 0.0618201370903113 0 0 0 0 0 0 0 0 0 0.135744425824543 0 0.0503803216114481 0 0 0.0976272698244497 0 0 0.0625239700499684 0 0 0 0 0.0453017022903097 0 0.286117303699295 0.00803715876316406 0 0.0198905081549617 0 0 0.132528088760085 0.0103635752990277 0 0 0 0.0248585079759815 0 0 0 0.0438249432166299 0 0 0.025940129011126 0 0.0208035429709531 0 0 0 0.182940807681124 0 0 0.0237534593193494 0 0 0 0 0.0147636940216859 0.234208501485345 0 0.0766325349798838 0.0158198957628652 0 0 0 0 0.000117496523015104 0.142749914234489 0 0
S100A6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0432709476669429 -0.0113430446422136 0 0 0 0 0 0 0 0 0 0 0 0.0476195314768989 0 0 0 -0.0220098274682294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0268851657376435 0 0
ATP2B1-AS1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0392439997245058 0 0 0 0 0 0 0 0.0883506950618253 0 0 0 0 0 0 0.0335569115437556 0.0228639159533104 0 0 0.00294944166560267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00785444688431892 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00808701783301943 0.12196590103701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0151744813914918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0726918459621967 0 0 0 0 0 0.07354283449785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0495149955127046 0 0 0 0 0 0 0 0 0
LGALS3 0 0 0 0 0 0 0 0 0 -0.0305527832365966 0 0 0 0 -0.0158537479841607 -0.14950723595829 0 0 -0.000886254338919639 0 0 0 0 0 0 0 0 -0.109343749078355 0 -0.0658751451043898 -0.0977284302220824 0 0 0 0 -0.0625385400537212 0 0 0 0 0 0 0 0 0 0 0 -0.185556661938904 0 0 0 0 0 -0.000171112258162844 -0.391078394938678 0 0 0 -0.0157170225893525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102615590895446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.025867870809383 0 -0.00804113057507603 0 0 0 0 0 0 0 0 0 0 -0.0700331992071146 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0102404667967041 0 0 -0.0243143850343463 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0438549680201253 0.0131613097958294 0 0 0 0 0 0 0 0
CTSS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
AIF1 0 0 0 0 0.0489509810164393 0 0 0 0 0.00745157260406201 0.00756247730462008 0 0 0 0.00073529830220752 0.0449169724731562 0.126569862750245 0 0 0.0548746701813988 0.00755959330889757 0 0 0 0 0 0.000536990697396785 0.0810429444617998 0 0 0 0.0652519160143391 0.0447035370562507 0 0 0 0 0 0 0.00444624485997898 0 0 0.0804235618899213 0.00283734077891482 0 0 0 0.0458955241517303 0.00921000271457742 0.0401956870449082 0 0 0 0.000751716035803182 0.0058728727020993 0 0 0 0 0.011529594107652 0 0 0.0145117152521331 0 0 0.000146907371521893 0 0.0327473179023482 0 0.0249463607910141 0 0 0 0 0 0.0197509847476137 0.0472196838596091 0 0.0321242069444091 0 0 0.0409113336132677 0.0176646040308796 0 0.0266253877921367 0 0 0 0 0 0 0.0551168553944657 0.0308944846735034 0 0 0.0136119490757291 0.00546131174876604 0 0.00348089666254195 0 0 0 0 0 0 0 0.0246707114902405 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0116482437794024 0 0 0 0 0 0 9.89835663215454e-05 0.0130955839603701 0 0 0.0495746495216538 0 0 0 0 0.112554412863761 0 0 0 0 0 0 0 0 0 0 0 0 0.0707158515077946 0 0 0 0 0 0 0 0.0209700708770778 0.0947529968654302 0 0 0.140243492052883 0 0.0454513284315747 0 0.0122040263661003 0 0 0 0
GRN 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00105068062725807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0446685024095725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
NEAT1 0 0 0 0 0.0625522262419901 0 0 0 0 0 0 0 0 0 0 0 -0.00990419268598191 0 0 0.06174504416414 0 0 0 0 0 0 0.060372827969015 0 0 0 0 0 0 0 0 0.0296237000036239 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106542933526991 0 0 0 0 0.161526426071104 0 0 0 0 0 0 0.0176571797692608 0 0 0 0 0 0 0.0188612959161538 0 0 0 0 0.017674762890101 7.53031013824638e-05 0 0 0 0 0 0 0 0 0 0.13212928163995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106984536796803 0 0 0.000303766093239034 0 0 0 0 0 0 0 0 0 0.0016063490846363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0910268442666307 0 0.05454771576418 0 0 0.0390823791580561 0 0 0 0 0 0
SPI1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TYMP 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.075248532507603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0187733646222425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0457655263863991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.030894590031945 0 0 0 0 0 0 0 0 0 0 0
TSPO 0 0 0 0 0.0670014098872764 0 0 0 0 0.0485632940097099 0 0 0 0 0.00954862532150649 0.188914213728403 0.0178467079415759 0 0 0.0825153378600974 0 0 0 0 0 0 0 0.126493116102664 0.0544846729497046 0 0.220574918370587 0.0463160816178954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0687686020192514 0 0 0 0 0.000766217723215322 0 0 0 0 0 0 0 0 0 0.0192919701480511 0 0 0 0 0 0 0 0 0 0 0 0.0354303852116912 0 0 0 0 0 0 0 0 0 0.184565726460626 0 0.0303957841294123 0 0 0 0 0 0 0 0 0 0 0 0 0.184437621522372 0 0.05135949202184 0 0 0 0 0 0 0.0945608457125525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0231570362586786 0 0 0 0 0 0 0 0 0
MS4A6A 0 0 0 0 -0.0711258404665337 0 0 -0.0345068368106165 0 -0.0768542708078662 0 0 0 0 -0.0195585925828808 -0.218368362393542 -0.130040233524969 0 0 -0.225152019645736 0 0 0 0 0 0 0 -0.24555375388828 -0.0896208724359711 -0.0879093682174982 -0.004306811527846 -0.0403004761261892 0 -0.0130993145174566 0 0 0 0 0 -0.0136379519205621 0 0 0 0 0 0 0 0 -0.00821053753390321 0 0 0 0 -0.0634619186315098 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.044973481423177 0 0 0 0 0 0 0 0 -0.0982610737744034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0930395215782764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.21055846585581 0 -0.0342156344754638 0 0 -0.0374436132485369 0 0 0 -0.00365222089149336 0 0 0 0 0 0 0 -0.103302408813957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00600765103309743 0 0 0 0 0 0 0 0 0
MNDA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0335954247613544 0 0 0 0 0 0 0 0 0 0 -0.0884245255959198 -0.00633139749876119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000122826700683147 0 0 0 0 -6.73811109980542e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CD4 0 0 0 0 0.0238298031851633 0 0 0 0 0 0 0 0 0 0 0 -0.0120798627259158 0 0 0.0355893578935318 0 0 0 0 0 0 0 -0.0962436677045734 0.288058675377931 0.000232280339142475 0.0425269885395202 0 4.35005568506532e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0134319833853458 0 0 0 0 0 0 0 -0.0148478409615718 0 0 0 0 0 -0.0109931642090587 0 0 0 0 0 0 -0.0190047273005888 0.00950590947730422 0 0 0 0 0 0 0 0 0 0.0163694647578114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.152446697762416 0 0 0 0 0 0 0 0 0 -0.043538599548232 0 -0.00350202203161592 0 0 -0.0435672860307357 0 0 0 0 0 0 0 0 0 0 -0.0153519729899075 -0.112386811862161 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0198097999758991 0 -0.0317134526392925 0 0 0 0 0 0 0.0295391365336576 0 0.0565287258177192 0 0 0 0 0 0 0 0 0
GZMH 0 0 0 0 0 0 0 0 0 -0.00110749352853138 0 0 0 0 0 0.021369437232717 -0.0518602866909215 -0.0123273053144272 0 -0.0255611312112341 0 0 0 0 0 0 -0.0027800111590375 -0.0491197720915371 -0.0931260436332539 -0.0132908889874454 0 0 0 -0.0163688880468813 0 0 0 0 0 -0.00826269024973014 0 -0.00297753382705037 0 0 0 0 0 0 -0.0010760994218953 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00242710985612895 0 0 0 0 0 0 0 0.106394783386876 0 0 0 0 -0.00721092432546424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0320469430948691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0182228707984952 0 0 0 0 0 0 -0.012700927405367 0 0 0 0 0 -0.00390801770493603 0 0 0 0 0 -0.00642548814705945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00184808880953934 0 0 0 0 0 0 -0.00468896246322453 0 -0.0222600281416755 0 0 0 0 0 0 0 0 0
GNLY 0 0 0 0 0.00747911113005433 0 0 0 0 0 0 0 0 0 0.0231622030104975 0 -0.028193119082632 0.109999842617184 0 0.000252836243498533 0 0 0 0 0 0 0 0.0514794896073769 0 0 0.0356460399889387 0.0107459478690554 0 0.0247369600792718 -6.27304158870917e-06 0 -0.00320092437689052 0 0 0.0132383157194246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15356913694131 0 0 0 -0.00260428202151787 0 0 0 0 0 0 0 0 0.00214101312612023 0 0 0.0213686308317028 0 0 0.00178405466676701 0 0 0 0 0 0 0 0.0076327803861823 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00862748713372266 0 0 0 0 0 0 0 0 0 0 0.0216425462021903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0735578442810535 0 0 0 0 0.00823050804839808 0 0 0 0 0 0 0 0.223068047447872 0 0 0 0 0 0 0.0563032951546429 0 0 -0.0122161353245949 0 0 0 0 0 0 0 0
