"0005-anti-human-CD80" "0007-anti-human-CD274" "0008-anti-human-CD273" "0009-anti-human-CD275" "0161-anti-human-CD11b" "0021-anti-human-CD252" "0022-anti-human-CD137L" "0023-anti-human-CD155" "0024-anti-human-CD112" "0026-anti-human-CD47" "0027-anti-human-CD70" "0028-anti-human-CD30" "0031-anti-human-CD40" "0032-anti-human-CD154" "0033-anti-human-CD52" "0034-anti-human-CD3" "0046-anti-human-CD8" "0047-anti-human-CD56" "0050-anti-human-CD19" "0052-anti-human-CD33" "0054-anti-human-CD34" "0056-anti-human-CD269" "0060-anti-human-CD90" "0061-anti-human-CD117" "0062-anti-human-CD10" "0063-anti-human-CD45RA" "0064-anti-human-CD123" "0066-anti-human-CD7" "0070-anti-humanmouse-CD49f" "0071-anti-human-CD194" "0072-anti-human-CD4" "0125-anti-human-CD44" "0081-anti-human-CD14" "0083-anti-human-CD16" "0085-anti-human-CD25" "0087-anti-human-CD45RO" "0088-anti-human-CD279" "0089-anti-human-TIGIT" "0100-anti-human-CD20" "0101-anti-human-CD335" "0102-anti-human-CD294" "0123-anti-human-CD326" "0124-anti-human-CD31" "0127-anti-Human-Podoplanin" "0134-anti-human-CD146" "0135-anti-human-CD324" "0136-anti-human-IgM" "0138-anti-human-CD5" "0141-anti-human-CD195" "0142-anti-human-CD32" "0143-anti-human-CD196" "0144-anti-human-CD185" "0145-anti-human-CD103" "0146-anti-human-CD69" "0147-anti-human-CD62L" "0149-anti-human-CD161" "0151-anti-human-CD152" "0152-anti-human-CD223" "0153-anti-human-KLRG1" "0154-anti-human-CD27" "0155-anti-human-CD107a" "0156-anti-human-CD95" "0159-anti-human-HLADR" "0160-anti-human-CD1c" "0162-anti-human-CD64" "0163-anti-human-CD141" "0164-anti-human-CD1d" "0165-anti-human-CD314" "0166-anti-human-CD66b" "0167-anti-human-CD35" "0168-anti-human-CD57-R" "0169-anti-human-CD366" "0170-anti-human-CD272" "0171-anti-humanmouserat-CD278" "0174-anti-human-CD58" "0175-anti-human-CD96" "0176-anti-human-CD39" "0177-anti-human-CD178" "0179-anti-human-CX3CR1" "0180-anti-human-CD24" "0181-anti-human-CD21" "0185-anti-human-CD11a" "0186-anti-human-IgA" "0187-anti-human-CD79b" "0189-anti-human-CD244" "0196-anti-human-CD235ab" "0205-anti-human-CD206" "0206-anti-human-CD169" "0207-anti-human-CD370" "0208-anti-human-XCR1" "0215-anti-human-CD268" "0217-anti-human-CD54" "0218-anti-human-CD62P" "0224-anti-human-TCRab" "0245-anti-human-CD106" "0246-anti-human-CD122" "0247-anti-human-CD267" "0353-anti-human-CD41" "0355-anti-human-CD137" "0356-anti-human-CD254" "0358-anti-human-CD163" "0359-anti-human-CD83" "0360-anti-human-CD357" "0362-anti-human-CD309" "0363-anti-human-CD124" "0366-anti-human-CD184" "0367-anti-human-CD2" "0368-anti-human-CD226" "0369-anti-human-CD29" "0370-anti-human-CD303" "0371-anti-human-CD49b" "0373-anti-human-CD81" "0374-anti-human-CD98" "0375-anti-human-IgGFc" "0384-anti-human-IgD" "0385-anti-human-CD18" "0386-anti-human-CD28" "0387-anti-human-TSLPR" "0389-anti-human-CD38" "0390-anti-human-CD127" "0048-anti-human-CD45" "0392-anti-human-CD15" "0393-anti-human-CD22" "0394-anti-human-CD71" "0395-anti-human-B7H4" "0396-anti-human-CD26" "0397-anti-human-CD193" "0399-anti-human-CD204" "0400-anti-human-CD144" "0402-anti-human-CD1a" "0406-anti-human-CD304" "0407-anti-human-CD36" "0420-anti-human-CD158" "0437-anti-mousehuman-CD207" "0576-anti-human-CD49d" "0577-anti-human-CD73" "0590-anti-human-CD305" "0591-anti-human-LOX1" "0592-anti-human-CD158b" "0594-anti-human-CD133" "0597-anti-human-CD209" "0599-anti-human-CD158e" "0600-anti-human-CD158f" "0801-anti-human-CD337" "0802-anti-human-CD336" "0828-anti-human-CD307d" "0829-anti-human-CD307e" "0830-anti-human-CD319" "0055-anti-human-CD138" "0853-anti-human-CLEC12A" "0863-anti-human-CD257" "0867-anti-human-CD94" "0870-anti-human-CD150" "0895-anti-mousehuman-Mac2" "0896-anti-human-CD85j" "0897-anti-human-CD23" "0899-anti-human-HLAA2" "0901-anti-human-GARP" "0902-anti-human-CD328" "0908-anti-human-TCRVb13.1" "0920-anti-human-CD82" "0944-anti-human-CD101" "0985-anti-human-CD360" "1046-anti-human-CD88" "1047-anti-human-HLAF" "1048-anti-human-NLRP2" "1051-anti-human-Podocalyxin" "1052-anti-human-CD224" "1056-anti-human-CD258" "1057-anti-human-DR3"
"ITGAL" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0106522465885475 0 0 0 0 -0.0261925112421171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0487592219172491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000298049723785146 0 0 0.142977992383613 0 0 0.000362449991213156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0791188711267922 0 0 0 0 0 0 0 0 0 -0.0540420275014494 0 0 0 0.0479274568268504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161124162517826 0 0 0 0 0 0
"FUT4" 0 0 0 0 0 0 0 0 0 0.0270979922650877 0 0 0 0 -0.270634232633976 -0.209205227074664 0.113485197934058 0 -0.106770925812828 0 0 0 0 -0.0670120361329113 0 -0.0845869281895212 -0.107862807952151 -0.626938202669642 0 -0.0790830705935624 0 0.166972008148852 0 0 0 -0.292694481673062 0 -0.333997347506046 -0.0798796525665051 0 0 0 0 -0.141659118649792 0 0 0 0.576171095845813 0 0 -0.0363257381934066 0 0 0.00564552589723423 -0.349752252716317 0 0 0 -0.0193652455831565 0 0 -0.370259318245554 0 0 0 -0.0502554667896561 0 0 0 -0.100471849349038 0 0 0 -0.136427648541159 -0.124679453856006 0 0 0 0.00758972833794444 -0.253911043092974 -0.036303619861077 0 -0.0761259669803304 -0.00598220086961208 0.090709070309045 0 0 0 0 0 0 0.0881747088567526 0 0 0 0 0 0 -0.153086950846658 0 -0.0959763634099327 -0.089530780784677 0 0 0 0 0 0 0 0 0 0 -0.180361324264961 0 0 0 0.057096208039391 0 0.126801565712172 -0.132510605730254 -0.010119952221513 0 0 0 0 0 -0.123745921348342 0 0 0 -0.139354532101845 0 -0.0841451054334095 0 0 0 0.116419425909906 0 0 0 -0.303131131812773 0 0 0 0 0 0 0 0 0 0 0 -0.144016248044468 0 0.1182600526827 0 0 0 0.0706728873148297 0 -0.215471865312292 0 0 0 -0.0291737233137733 -0.263388692539117 0 0 0 0
"PVR" 0 0 0 0 0 0 0 0 0 0.0462863804018438 0.00819451110990137 0 0 0 0 0 0 0 -0.382578229356395 0 0 0 0 0 0 0 0 0.025857849440074 0.140297432721053 0.152197407189287 0 0.115396764431988 0.06256060085311 0.181835458983342 0 0 0.489930544692784 0.00530236539844756 0 0 0 0 0 0 0 0 0 -0.159670035393632 0 0 0 0 0 0 0 0 0 0 -0.41848586848014 0 0.343530753833439 0.251025810663946 0 0 0 0.00847464258425033 0 0.255355655252714 0 0 0 0 0 -0.0921052458617152 0 0 0.291302964365727 0 0 0 -0.10634440113662 0 0 0 0 0 0 0 0 0.00647291539413127 0 0 0 0 0 0 0 0 0 0 0.0479818683467786 0 0 0 0 0 -0.101032209619839 0 -0.0526452070881061 0 0 0 0 0 0 0 0 0 -0.400303037199537 0 0 0 0 0 0 -0.0787788607181053 0 0 0 0 0 0 -0.182012739100624 0 -0.312902039429466 0 -0.513423381167978 0 0 0 0 0 0 0 0 0 0 0 0 0.264863595886063 0 0 0 0 0.275759845927001 0 0 0.0780471398894905 0.497472325192134 0 0 0.281623582545071 0 0 0.00662065789215365 0 0 0 0 0
"KIR3DL1" 0 0 0.00157158867060292 0 0.0199320069386344 0 0 0 0 0.0631917185319392 0 0 0 0 0 0.0116748493425841 0.0502231704643013 0 -0.0258625018149655 0.0217661001835379 0.0300164255153473 0 0 0 0 0 0.00749145626425008 0.00854437690161434 -0.0548854509021177 0 0 0 0.0007753171053068 0.0605888565208031 0 0.0369865926941575 0.00408404368486139 0.0248741736460378 0.00985717211886211 -0.0474202213156212 0.0334507015660839 0 0.0269369589756401 0 0 0 0 0.0209833796618808 0 0.0976125155990714 0.011963393918812 0 0 0 0.0009150671056252 0 0 0 -0.0940920992244508 0 0.00609028630454755 0.0410500496461937 0 0 0 0 0 0 0 0.0552239429189714 0.121428374930611 0 0 0.0715037077481593 0.0574116399218261 0 0.0131013145391572 0 0 0 0.0151703589764976 0 0.0172810465794462 0 -0.0423872547978083 0 0 0 0.0261609384219296 0.0373580408942436 0 0 0 0 0.0345886415654454 0 0 0 0 0 0 0 0 0 0 0 0.0857787706451243 0.119903129812868 -0.00758178681976495 0 0 0 0 0 0 0.0530688484321906 0 0 0.0711542897302799 0 0.00866052973121818 0 0 0 0 0 0 0 0 0 0.0278646451783788 0 0.180929463557572 0 0 0.00283125309880975 -0.0034078048751864 0.0120917278452345 0.295220973184886 0 0.0635267548727115 0.840475120411208 0 0 0 0 0 0 0 0 0 -0.166187189574758 0 0 0 0 0 0.0432619400832377 0.159845225472784 0 0.0415565002051445 0 0.0444273803582645 0.0360829171008795 0.0126429326647119 0 0 0 0 0
"CD163" 0 0 0 0 -0.290547309095059 0 0 -0.222650878239556 0 0 0 -0.310607898884233 -0.0256140195307061 -0.146845892857791 0 -0.180002564069378 0 0 -0.435542632613897 -0.243959464883603 -0.387605879441713 0 0 -0.208185013460575 0 -0.653410568614135 -0.474550274283259 -0.745699459274215 -0.196781228175966 0 -0.273656999552482 0 -0.380389609066457 -0.301189012017903 -0.0176570243577189 0 -0.420681193656278 -0.12202408420782 -0.424848058833926 -0.163450167519634 -0.279290704191855 0 0 -0.238497534773054 0 0 0 -0.342784127396283 -0.19204516161874 0 -0.377053164696917 -0.264436938526694 0 -0.451240264844355 0 0 0 0 0 0 -0.350085853298207 -0.277507926122077 -0.204533599609672 -0.107447551083642 -0.133352836278468 -0.209949277898277 0 -0.232285039289132 0 0 0 0 0 -0.545376262716297 0 -0.151317762893013 -0.528790293041072 0 -0.00639736571184345 -0.00479461561498997 -0.327014849945816 0 -0.106754697115438 0 0 0 0 0 0 -0.235278240673245 0 -0.0135395798849525 0 0 0 -0.244537105327939 0 0 0 0 -0.241335234436514 -0.0230901329328288 0 0 0 0 -0.109209813832724 0 0 0 0 0 -0.136966650618733 0 0 0 -0.487493289539788 0 0 -0.00448733021587497 -0.0322608266908938 0 -0.461633275520181 -0.34952664402449 0 -0.107326819005364 0 0 -0.0676918468476237 -0.238017296588132 -0.164888137208423 0 -0.430521372444939 0 0 -0.207888498275764 0 -0.110040537312254 0 0 -0.355949889308354 0 0 -0.147342104010353 0 0 0 -0.112354538664942 0 0 0 -0.132883080704593 -0.224855715549451 0 -0.271810430183127 -0.0245594726056862 0 -0.317844825165174 0 0 -0.197468222354596 0 0 -0.189754225003979 -0.170439175689171 0 0 0 -0.136310783985669 0
"SIGLEC1" 4.95747104840284 6.41989022387612 5.17200204265583 6.30112279905913 3.29293783211922 5.79696796015933 6.47365745533601 1.78839919899057 3.62081343009655 5.14156032584656 5.00097597025763 5.41266811392956 5.33182027841594 4.79562407815857 3.71230785008084 3.30522373988035 2.57383065627871 3.31803789449604 4.02867734717357 2.65967151746523 5.61777097399697 6.18144657591353 3.85103791681743 5.67099578264368 4.92832135620903 4.26956127854829 4.20407795400277 5.58168185853908 6.47930478921503 6.66027503182149 4.69253900827954 3.68686159283718 3.20270565013171 4.94569992518604 4.55513128141775 3.92019568572051 4.31689255873089 5.45192020332869 4.83564743041717 4.91634436420073 5.62503654659573 5.09567208641777 2.53616918043636 4.91358973345163 4.13988177779453 1.75020824049784 0.325858859362433 4.88366743072035 5.39866854075855 5.81278525736187 3.9546625877714 4.97430393607778 4.40220291736716 5.0537851356994 2.01637081553701 4.50997017777562 4.94007744251364 4.16480013090313 3.91077246775829 1.75415115735896 6.43310890361969 4.24508711425865 5.29128984769028 3.70836685249461 4.53746345615274 5.10599071646209 5.74392362463102 4.66549943097631 4.53049479323402 6.57950139488232 3.98078391773886 5.38588643508281 5.45359117100406 4.50593767159468 4.88020586653993 5.29231876780446 4.01597141623206 5.64753572487807 4.6070825662524 5.55682146886344 2.38313008320848 2.8651949948045 5.90744302024679 6.41805858707473 4.02271555969798 0 5.37382419231052 3.60408532740615 7.09769182036014 5.56650032356534 2.8320587040981 2.87517235995995 6.37151643834203 3.04547422494108 5.64958705545185 4.4996764706294 4.81669012960557 7.16855215643844 4.52646020990453 5.85473987318099 4.1363481295119 5.19944112864837 5.53619904232431 2.81337458319398 5.11884221336377 5.42135844642329 4.39884792888501 4.65740665148298 4.55747546661007 4.37789683148958 6.70358793239402 4.50541305870241 5.04793261750629 3.35932671203341 1.42677563110883 3.14345984518375 4.80147144475034 2.07223774932657 4.54179446224294 4.06008290231378 3.50777767841555 2.80248930988451 3.54855335840196 4.38847374908933 5.07701092104879 5.47916777972022 6.52814549646671 4.9353635641734 5.88361217608387 5.68911320762641 4.58603032562655 5.00303542124645 6.27253330859996 4.67323133474602 4.42828022806647 3.86235208622544 1.53179184583836 5.0180172371309 3.73685811217796 3.86211142337611 4.26219117381001 5.24492824532957 5.81812622750295 5.35408775994774 5.20307369871437 5.53204687244005 4.3031007144865 6.54745390764696 5.50387489564583 2.5823234058456 4.20240873580351 6.66664214948569 5.44831332699792 5.58478713877305 4.06975638476297 4.91018826812439 5.83125296867159 6.03875426451554 1.68822837040912 6.17657898086566 5.38202289956439 2.80466097201126 6.08110070454458 4.50807018033652 5.39606919917497 6.10886945896795 5.56122155607542 6.22134131836548 6.73783596899436 5.07850462676893
"CCR3" 0 0 0 0.0252537739406169 0 0 0 0 0 -0.0649714464212869 0 0 0 0 -0.209718584217937 0 0 0 -0.45011070483935 0 0 0 0 0 0 0 0 1.07845844472685 -1.10482081715186 0.911786666097373 0.0599585926239659 0 0 0 0 0 0 0 -0.1610073947973 0 0 0 0 0 0 0 0 0.118775949442977 0 -0.155086042823256 0 0 0 0 1.78033206060158 0 0 0 0 0.0952669337245943 0 0 0 0 -0.0994262111201286 0 0 0 0 0 0 0 0 1.34651126120625 0 0 0.894430550147215 0 0 0 0 -0.151394180198399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.240483015532977 0.703353305073118 -0.20620331256328 0 0 0 0 0 0 -0.166327209863282 0.162830381464957 0 -0.723615624881035 0 0 0 0 3.36424398624083 0 -0.291319019015074 0 0 0 0.311265622425934 0 0 0 0 0 0 0.135059321445691 0 0 0 -0.0381709272082285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.283836154377442 0 0 -0.119108824693975 0 0 0 0 0 0 0 0 0
"CCR4" 0 0 0 0 -0.137563586225517 0 0 -0.0151816279480472 0 0 -0.0761326529694287 -0.0159978439519548 0 0 0.167735758797529 -0.182331172047588 0.288843677823912 0 0 -0.174358668926909 0 0 0 -0.113715987175388 0 0 0 -0.220450187156753 -0.288882500526423 1.47721233411988 -0.608015537327405 0 -0.109232830854948 0 0 -0.0597393903440716 -0.162821402583245 -0.0451497944383926 -0.021063015982633 0 -0.088411114718382 0.116158796737851 0 0 0 0 0 0 0 -0.0465634463531159 -0.0164569340171316 -0.0727816062921383 0 0 -0.25276659318827 0 0 0 0 0 0 0.0880159884839353 0 0 0 0 0 0 0 -0.209870514081778 -0.0034893168107737 0 0 0.0215045682365242 0 0 0 0 -0.0400450840575467 0 0 -0.0283207811820472 0 0 -0.107963143220176 0 0 0 0 0 0 0 0 0 -0.00860519640528171 0 0 0 0 0 -0.00949681329071182 0 0 0 0 0 0.0846167134215619 -0.12018021485203 -0.599436221111696 0 0 0 0 0 0 -0.136800919080065 0.0113477400681335 0 -0.18460598115381 -0.182838136010188 -0.173047534470076 0 0 0 0 -0.305085915961918 0 0 0 0 0 0 0 0 -0.88413971106629 0 -0.00874788223490708 -0.0637749834117779 0 0 0 0 0 -0.0284992649180483 0 0 0 0 0 -0.141631578347221 0 0 0 0 0 0 0 0 -0.0308390020304992 0 0.220485374005344 0.213222821839438 0 -0.0206140186975006 -0.0580823576847301 0 0 0 0 0
"CCR6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00178380576095615 -0.0629515304575879 0 0 0 -0.0217323615700432 0 0 0 0.0215478428955157 0 0.0338415423987089 0 -0.427928689981558 0.237178832678407 0 0 -0.0294561978817685 -0.0266209601282143 0 0 -0.0136755064411134 0 -0.00164130685856958 0 -0.0264980363227556 0 0 -0.0609101912760729 0 0.0214882303542468 0 0 0 0 0 0.622677984447749 0 0 0 -0.0431605920444283 0.0105288329895465 0 0 0 0 0 0 0 0 0 0 0 0 0 0.254185003223794 -0.0134002628620885 0 0 0 0 0.036628086506693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0235653549326735 0 -0.0908777384621384 0 -0.0846214454091219 0 0 0 0 0 0 0 0 0 0 0.0290690206064714 -0.0623040720129646 0.234598715763162 0 0 0 0 0 0 0 0.0632636022639598 0 -0.0373313398451845 0.0115061095438806 0 0 0 0 0 0.135876780437362 0 0 0 0 0 -0.00641179288464088 0 0 0.0650604117595125 0 -0.217663890958184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0330902511191192 0.0307309090142084 0 0.00386228102167104 0 0 0 0 0 -0.0491732211091225 -0.0688537599322076 0 0 0 0 0 0.122084316477453 0 0
"CR2" 0 0 0 0 -0.216434503271858 0 0 -0.0576490003721863 0 -0.582958022235193 0 -0.246940020490606 0 0 -0.064617018641752 -0.700069713682408 0 0 -0.142376407576664 -0.354964942003202 0 0 0 -0.267079923348355 0 -0.116524329902334 -0.0997523684550643 -0.350108548907659 -0.475423252914215 -0.184559537459869 -0.808749417999321 0 -0.11650879084348 -0.245392767584873 0 0 -0.0592318330852784 -0.366531571001237 0 0 0 0 0 -0.0337785980796379 0 0 0 -0.544716207343829 0 0 -0.337268118958555 0 0 0 0 0 0 0 0 0 0 -0.205329731726001 0 0 -0.085692524451654 0 0 0 0 0.450710390689101 0 0 0 -0.472262654126077 -0.145628944097212 0 0 -0.0438018941607914 0 -0.0928100033656579 0.0259383484869975 -0.408954678525395 0 0 -0.654800012995752 0 0 0 -0.270183251686792 -0.245820177563876 0 -0.433912761050531 -0.301737567113002 -0.188544188736583 0 0 0 0 0 0 -0.0180496175230724 0 0 0 0 0 -0.314580792208215 -0.212916696917059 -0.371444879901164 0 0 0 0 0 0 -0.374862467039932 -0.337337827581571 0 -0.263264654621491 0 -0.233981027521873 0 0 -0.0761018056380131 0 -0.0287983140774222 0 0 -0.0708766525809934 -0.156213188293092 -0.0846404833294988 -0.07315689091026 -0.0936487775054993 0 -0.195346871674212 0 -0.0865192463707251 -0.165941964902734 0 0 -0.151537390992104 0 0 -3.3021997955337e-05 0 0 0 0 0 -0.239590209023721 0 -0.301743964240263 -0.232341046076643 0 0 0 0 -0.159737058428158 -0.182845660733428 0 -0.250299468946655 -0.631200993799016 0 0 -0.15306551772836 0 0 0 0 0
"CD22" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.321429232772611 0 0 0 0 0 0 0 0 0 -0.255006570334055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.114166791000187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.116508269079344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.181777235493428 0 0 0 0 0 0 0 0.160542143457779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CD226" 0 0 0 0 -0.000698438202121214 0 0 0 0 0 0 0 0 0 0 0 0.148470220651611 0 0 0.0527303479957405 0 0 0 0 0 -0.142473194090703 0.0126035999260936 0 0.0268510223559836 -0.0479089258189785 -0.0278958787652001 0 -0.02282177771568 -0.0688099600671312 0 0.0267601552746563 -0.0088597455926489 0 0 -0.0199227554930759 0 0 0 0.0207511265191423 0 0 0 0.0189865559844198 -0.000609548307090266 0 0 0.0146381244409873 0 0.00908150442025248 0.0413321123516866 -0.00220445460970264 0 0 0 0 0.00635553432425444 -0.00939562303671069 -0.0180220089562519 0 0 0 0 0 0 0 0.00423539721279012 0 0 -0.0343652286623538 0.0266198533877493 0 -0.016698852426079 0 0 0 -0.0067292393856595 0 0 0 -0.0147192850501177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234904008131615 0.176416382917834 0 0 0 -0.0371016903688605 0 0 0 0.0104305371092639 0 0 0 0 0 0 0 0 0 0 0 -0.0266338975481688 0 0.00738321310776435 0 0.000791154566574129 -0.0377797413992366 0 -0.0180419141920238 0 -0.00975247156231035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0514820700165746 0 0 0 0.050166611582937 0 0 0 0 0.0196063533380842 0 0 0 0 0 0
"CD244" 0 0 0 0 0 0 0 0 0 0.00219582472472044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00108126105943554 0 0.276369198046029 0.0552691681378504 0 -0.0963770950239287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00748654229858045 0 0 0 0 0 0 0.197075377102518 0 0 0 0 0 0 0.00480789126219032 0 0 0 0 0 0 0.182750853299342 0.0407978377571521 0 0.354421761570586 0 0 0 0 0 0 0 0 0 0 0.0326521075680873 0 0 0 0 0.0434198098622622 0 0 0 0 0 0 0.196939750334048 0.352889679696663 0 0 0 0 0 0 0.0134405057902108 0 0 0.0232573133901208 0 0.0129826862597712 0 0 0 0 0 0 0 0 0 0 0 0.16096466207816 0 0.00441987275842651 0 0 0 0.0196226539418337 0 0 0 0 0.0151879782539225 0 0 0 0 0 0 0 0.10151375735385 0 0 0.0246942804047302 0 0 0.00991180915375164 0 0 0 0 0 0 0 0 0 0 0 0
"ICOS" 0 0 0 0 0 0 0 0.00316521926413727 0 0.0145188257095164 0 0 -0.0069081299630147 0 0 0.070455799589441 0 0 0 0.0490886225017121 0 0 0 0 0 0 0 0 0 0.0590542653414778 0 0 0.00591955148669054 0 0 0 0 0 0 0 0 0.0364884383242207 0 0.0296696318034691 0 0 0 0.0407058538116523 0 0 0 0 0 0.0402043919704378 0 0 0 0 0 0 0 0.0356629244138456 0 0 0 0 0 0 0 0 0 0 0 0.429851713559809 0 0 0 0 0 0 0 0 0 0 -0.0732157468293749 0 0 0 0 0 0 -0.0780111662719526 0 0 0 0.00785800611101408 0 0 0 0 -0.0303104809947742 0 0 0 0 0 0.0595271099444064 0 -0.0282449259704403 0 0 0 0 0 0 -0.0272607532373458 0 0 0.015409091460652 0 0.0663870559132924 0 0 0 0 0.0104868466264541 0 0 0 0 0 0 0 0 0 -0.0169368099124403 0.00861028701302777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.012808064042224 0 0 0 0 -0.0100192225808451 0 0 0 0 0 0
"PDCD1" 0 0.00786921819945871 0.0411051962313527 0 0 0 0 0.00448021221438495 0 0 0 0 0 0 -0.000672519129064431 0.0945147715930047 -0.111565764869989 -0.0440372489355239 0.00760447470030616 -0.00922535103718361 0 0.00949677486270409 0 0 0 -0.0197765626578149 0 -0.135196619369497 0 -0.109361562735085 0.248842925214409 0.0491616380694523 0 0.0400301336817773 0 0 1.11625635538389 0.0945694177787539 0 0 0 0.00584395064037861 0.0238342463301419 0 0 0 0 0.180840623331239 0.00680454186926879 0 -0.0387214809370175 0 0 0.0549792465652784 -0.257425977116646 0.0288907620459626 0 0 -0.153315697031749 0 0.0015821898916081 0 0.0050542996044267 0 -0.0295117969440193 0 0 -0.0982287330796144 0 0 0 0 0 0.0638893209740784 0.110357822709904 0 0 0 0 0 0 0.0186330042059034 0 0 0 0 0.0812797811601214 0 0.0276905988400109 0 0 -0.0244451317905556 0 0 0 0.0233788807506639 0 0 0 0 0 0 0 0 0 0 0.0553463103491062 -0.0536371077976426 0 0 0.0323911817508838 0.0868709266432676 0 0 0 0.00801616468561291 0 0 0 0 0.0447662489259891 0 0 0 0 -0.110892437130977 0 0 0 0 0 0.0260889869855107 0 0 0.0980929329634032 0.046523424787224 0.138292133279644 0.00148900026257731 0 0 0 0 0 0 0 0 0 0.0270345105830847 0 0 0 -0.0791238000828915 0.0550002224493913 0 0 0 0 0 0.104214567541013 0 0.0131191102507815 0.0270074494649883 0 0 0 0 0 0.154649049898355 0 0
"ITGB1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0565193929431612 -0.0501220713090765 0 0.00569352092612944 0 0 0 0 0 0 -0.0673092726457121 0 -0.19712249599554 0.143832696300114 0 0.0624490642267116 0 0 0 0 0 0 -0.0191419383526022 0 0 -0.0213389527246436 0 -0.0531764404236847 0 0 0 0 0 -0.0147667192239227 0 0 0 0 0 -0.0328499012355373 -0.0224099587354714 0 0 0 -0.0836755602530899 0 0.00618436901650288 -0.0326429098244912 0 0 0 0 -0.0331814864988634 0 -0.0124394593241454 0 0 0 -0.0267996834627017 0 0 0 0 0 0 0 0 -0.00575773255147531 0 0 0 0 0 0 0 0 0.00151616309013998 0 -0.0804280074611568 0 0 0 0 -0.0233250748573842 0 0 0 0 0 0 0 -0.0601132098716902 0.0349627793991753 0.123390808833279 0 0 -0.0717305026308273 0 0 0 0.0196362476714971 -0.0548485140017021 0 -0.0516519663187321 0 0 0 0 0 0 -0.0295893069966199 0 0 -0.0100960756497987 0 0 0 -0.0326625593416554 0 0 0 -0.0565229004350978 0.00371855857692957 0 0 -0.0137066402498307 0 0 -0.00146490499792107 0 0 0 -0.00717046111918293 0 0 0 0 0 0 -0.0173513999651207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LAIR1" 0 -0.00498720462764908 0 0 0.138045939908638 0 0 0 0 7.99244666599024e-05 0 0.020740854879937 0 0 0.0767035683360208 0.0534165546308697 0.0764064549789653 0 0.0286443909628403 0.0175070216245066 0 0 0 -0.00406191560336124 0 0.0510135994083206 0 0.137124689047656 0 -0.0819933172449727 0.11605328104926 0.0193751630575096 0.0122025038707933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0977363679862041 0 0 -0.00217318046204875 0 0 0 0.144362692491131 0 0 0 0.160823859634072 0 0.0146227532573295 -0.00951443599454417 0 0 0 0 0 0.0410088977792332 0 0.00773390832749695 0 0 0 0 0 0.00906632275928195 0 0 0 0 0.0287962389821127 0.0521159884930735 0 0 0.0796640723223705 0 0 0 0 0 0 0.051789984772685 0 0 0 0 0 0 0 0 0.00929542771549233 0 0 0 0 0 0.154221586478471 0 0 0 0 0 0 0 0 0.0818368325452629 0.00213763865144167 0 0 0 0.0321586305912601 0 0 -0.0322252275655013 0 0.00210758315524706 0 0 0 0 0 0 0 0 0.135350613257235 0 0.464779313662661 0 0 0 0 0 0 0 0 0 0 0 0 -0.0146191856184137 0 0 0 0 0.0304522140376056 0 0 0 0.0249625103545898 0 -0.00401503170871862 -0.0264536088046881 0 0 0 0 0 0 0 0
