0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
SIGLEC7 0 0 0 0 0.116980538655654 0 0 0 0 0.0473836689904963 0 0 0 0 -0.340241756880426 0.156175487440755 0.180882216407366 -0.207158307385316 0 0 0 0 0 0 0 -0.121644503983312 -0.0740452113192917 -0.177575984269389 1.24726958853277 0.437434041404634 0 -0.254293250725652 0 0 0 0 -0.131367849297306 0 0 0.314387452691615 0 0 0 0 0 0 0 0.260059061381836 0 0 0 0 0 0 0 0 0 0 0 -0.10283048627542 0 -0.216935904589076 0 0 0 0 0 0 0 0 -0.10421256141443 0 0 0 0 0 0 0 0 0 0 -0.456812427338616 0 0 0 0 0 0 0 0 0 -0.0986627773330431 0 0 0 0.321144210835512 0 0 0 0 0 0 0 0 0 0 -0.291513026229604 0.508511807049121 0 0 0 -0.233329179268605 0 0 0 -0.267215698014363 0 0 0.179691439169208 0 -0.0447206128118936 0 0 0 0 -0.179524302941399 0 0 0 0 0 0 0.254114277601686 0 -0.352200756366497 0 0 0 -1.25844719516115 0 -0.0620554520051767 0 0 0.266953984387657 0 0 0 0 0 0 0 -0.401673795828578 0 0 0 0 0 0 4.17755243353395 0 0 0 0 0 0 0 0 0 0 0
CD33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.175963475613208 -1.39598267569804 -0.0933042668784577 0 0 0.043636508508763 0 0 0 0 0 0 0 -1.81429193355721 0 -0.23115341306506 -0.147157764651879 -0.106245930090366 0 0 0 0 0 0 0 -0.00676988307521898 0 0 0 0 0 0 0 -1.33338519040178 0 0 0 0 0 0 -0.404543609831175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.194160604669957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.267776028414003 0 -0.0347686057748038 0 0 0 0 0 0 0 0 0 0 -0.737156390646855 0 0 0 0 0 0 0 0 0 -0.281354822724503 0 0 0 -0.247637737076139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.209626165328637 0 0 0 0 0 0 0 0 0 0 -0.128048409788093 0 0 0 0 0 0 0 0 0
NCR1 0 0 -0.0449984954328566 0 0 0 -0.00598367383657764 0 0 -0.0175347086867691 -0.0663443551081733 -0.0843967402744693 0 0 -0.204265092619006 -0.192218024396104 -0.27812023830149 0.264589276490674 -0.00663573891809655 -0.00495491470312791 -0.00793162555698151 -0.0375794088173656 0 -0.0281202574086759 -0.0260249224231629 0 0 0.228699129724296 0 0 -0.0274409930955718 -0.316950902391093 0 0.181957292147021 0 0 0 0 0 0.182592743496372 -0.0569838750626272 -0.00981668324651088 -0.146049206593645 -0.0875582521035068 0 0 0 -0.309524911167778 -0.0664690359871097 -0.00332514228082988 0 0 0 -0.0372762248884284 0 -0.0723674739817248 -0.12988746702753 -0.0065614376358168 -0.240605693584572 -0.105537919771141 -0.109790054656772 -0.0146264588761807 -0.0385968020064311 0 0 -0.0277305683051489 0 -0.0372142891034002 -0.00859454175785392 -0.073543360787479 0 0 -0.0957565271419393 -0.0615995148264624 -0.0984965398778052 -0.133270630221432 0 0 -0.0576085536664319 -0.073218059379296 0 0 -0.0695164373197641 -0.0347937116780099 0 0 0 0 0 -0.0455852406224851 0 0 0 -0.119016624691331 -0.00608140041486971 0 -0.00112952785887659 0 0 -0.0806746139278084 0 0 -0.0695280720123183 0 -0.0022181133605497 0 -0.126732794721344 -0.0824626707325997 -0.0221699341705868 0 0 0 -0.0276296612128587 0 0 0 -0.13115587441997 0 0 -0.0192894579247034 -0.183249727653314 0 0 -0.0307226495580582 -0.0683703796564121 -0.158975595469642 0 -0.0855400131377563 -0.128882329257015 -0.0465628997852061 0 0 0 0 -0.160437574042393 0 -0.060849375713749 -0.0167632720300409 0.264392911350585 0 -0.09085495360318 -0.0504494616767505 -0.0466041829194351 0 -0.0507884295458501 -0.166243880717105 0 0 0 -0.0687356965797349 0 0 -0.158659290365033 -0.0914676684833408 -0.2113926787701 -0.13583400336655 -0.0444261025854891 -0.0792125967657639 0 -0.125408602398704 0 -0.389726157884662 -0.03640954666147 -0.123528201965616 -0.116297409381158 -0.0603905212103981 0 -0.0269765410081577 0 -0.142821185098019
NCR3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00611526843943446 -0.00650276865949747 0.0926749407556151 0.149629889554867 0 0 0 0 0 0 0 0 0 0.238926508310456 0 0 -0.477366500435823 -0.0308831303334854 0 0.020075173956204 -0.0271876761855366 0 0 0 0 -0.00886349119780468 0 -0.0170621725862671 0 0 0 0 0 -0.172157433386167 0.226835085983724 0 0 0 0 0.0639454566609764 -0.108616837009207 0.0591395088752258 0 0 0.114231847153329 0.0142704384638803 0 0 0 0 0 0 0 0.00511465203704316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0603448435250333 0 0 0 0 0 0 0.0103592667890905 0 -0.041156239144226 0 0 0 0 0.00141024733670937 0 0 0 0 0 0 0 0 -0.192756736873317 -0.0745113846842613 0 0 0 0 0 0 0 0.0665114895335537 0 0 0 0 0 0 0 0 0.196247886418523 0 0 0 0 0 0 0 0 0 0 0.0340474287339089 0 0.0604783102903522 0 0 0 0 0.0553503917711365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627254175953209 0 -0.0115460190653781 0 0 0 0 0 0 0 0 0
CR1 0.0087155641323822 0.233161502207474 0 0.92490614183464 0.911234203180976 0.611904532471563 0.768087979955366 0.213244772793345 0 0.434498618367663 0.48972764690439 0.482472340303855 0.407804250595299 0.304349941658568 0.187770729272493 0.460127920093921 -0.67023370948367 0 0.824814138311338 1.18554825520031 0.194941532710696 0.430349628869208 0.0613922413112892 0.668021959653687 0.942337492348047 0 0 0.994669651478387 0 0 0.913839197930005 0.166350478238964 0.453126716763572 0 0.205449063686239 0.395555091701542 0 0.275148640020369 0.435337103751959 0 0.287647126558011 0 0.131921845769165 1.0156141416488 0.15606947191188 0.0524158847593188 0 0.15183530159031 0 1.15665856224799 0.499304766930503 0.485254782116471 0.22886762082008 0.453390795518361 0.757036190350299 0.0437059317615547 0.245536383445652 0.205236022825341 1.05427895813927 0.81675481918477 0.342236625497758 0 0 0.061139030947321 0.244689738158968 0 0.228357767049317 0.18491931979171 0.667855239938246 6.75842407310716 0 0.099978034421165 0.527169692518324 0.127646363643275 0.732884740204242 0.401636677885371 0.454432223582958 0.624566489946315 0.754294624988324 0.724181309664465 0.928924010910796 0.0725640692202184 0.327590629113147 0.512903722380556 0.548288750154411 0 0.194965917536754 0 0.486669179726188 0.256321806438443 0.387564966909818 0.269272800131835 0 0.423572322344245 0.237503647296696 0 0.223813181354434 0 0.635439696788419 0.876177850351048 0 0.483712045671067 0.641571873357351 0 0.504524546945052 0.378923842111546 0.00457503508122592 0.667798533098462 0.308969438380207 0.24138852703489 0.506481833810713 0.217346202831882 0.0894321168756625 0.054300033250739 0.273027575837057 0 0.408011362273712 0 0.185761116226765 0.96077626181999 0.270541139223894 0.739937460192012 0.411121243389073 0 0.323505682064808 0.631139557607236 1.0578035088082 0.19939196276637 0.550192152782021 0.487051697368989 0.0665990435858458 0.418461268555144 0.250428623656291 0.0113301777810085 0.320587435147555 1.16442422923341 0.593809728698101 0.130616719111175 0 0 0.505543170724891 0 0.216374776025639 0 0.312884228957699 0.578478478228725 0.522427172569472 0.485330408792279 0.49976516039206 0.489070788605256 0.330086022585027 0.0511146807536208 0.459072898617273 0.578575501559288 0.771238175240646 0.210856695615756 0.465711354574056 0.461865684963643 0.14029288871245 1.00723838902665 0.455972795590562 0 0.285126380187969 0.823871646950112 0.251162714975577 0.671746459001131 0.486871847298245 0 0.928629329265208 0.503408014094254
CD36 0 0 0 0 0 0 0 0 0 -0.126188801216316 -0.15382348431972 0 0 0 -0.22284687209034 -0.243472133374593 0 0 -0.0177133782472351 0 0 0 0 0 0 -0.133432646310044 -0.0160888599691331 -0.0590550967421276 0 -0.055914890850502 -0.651570988236512 -0.0890923259914692 0 -0.250206331200635 -0.181207159565452 -0.0266985626767029 -0.0865340049744661 0 0 -0.100919424025066 0 0 0 0 0 0 0 -0.215455593412769 -0.173077623232241 0 0 0 0 -0.0613580483797289 0 0 0 0 0 -0.00231018503607698 0 0 0 0 0 0 0 -0.036921833728214 0 0 0 0 0 -0.244977846819948 0 0 0 0 0 0 0 -0.1028322344014 0 0 0 0 0 0 0 0 0 -0.0626478737109194 0 -0.0487566077443383 0 0 0 0 -0.0790590575680392 0 0 0 0 0 0 0 -0.237916430834277 -0.251058129308057 0 0 0 -0.188630771486527 0 0 0 0 0 0 -0.0189516105750564 0 -0.114420964649814 0 0 0 0 -0.121421138119295 0 0 0 0 0 0 0 0 -0.0440232652077422 0 0 0 0 0 -0.182495817628359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.160500545654298 0 0 0 0 0 0 0 0 0
HAVCR2 0 0 -0.100933531213064 0 0.0641816952151464 0 0 0 0 0.0448370712815717 0 0 0 0 -0.00526504241371123 0 0.0540405148415167 0 0 0.0407236914363663 0 0 0 0 0 0 0 0 -0.0448035641374031 0 0.0412505840253267 -0.173495221637697 0 0.51742606973941 -0.0077681594018439 -0.0865464947189958 0 0 0 0.0820339082918537 0 0 0 0 0 0 0 0.187979144872404 -0.0158565833644964 0 0 0 0 0 -0.13256179422752 0 0 0 -0.0213971155423169 0.0133086486607441 0 0 0 0 0 0 0 -0.102873292139824 -0.0323713795127629 0 0 0 0 0 0 -0.07966664982686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.253571739888422 0 0 0 0 0 0 0 0 0 0 -0.0636692822333684 0 -0.0654832348068838 0 0 0 0 0 0 0 0 0 0.321376350711607 -0.0703148079075172 -0.0648860753512886 0 0 0 0 -0.109532285737499 0 0 0 0 0 0 0 0 0 0 0.0335755787897891 0 0 0 -0.0205108587570789 0 0 0.0842040314362941 0 0 0 0 0 0.132782522121857 0 0 0 0 0 0 0 0 0.237660363287088 0 -0.0901763898620576 0 0 0 0 0 0 0 0 0
CD38 0 0 0 0 -0.00215872105133799 0 0 -0.0202618032150961 0 -0.0812158683897701 -0.0496633142296365 -0.056769170793872 0 0 -0.402594189736156 -0.582914808202246 -0.0807957634583457 0 0 -0.171097646143336 0 0 0 0 0 -0.134727056947628 0 -0.0377282920301836 0 -0.0970111431778286 -0.34685186007383 -0.305879375033039 -0.042580602215254 0.298617232814225 -0.0509041199130091 -0.00288209725279849 -0.0652841696435146 0 0 0.44832788450611 -0.00498093152042481 0 0 0 0 0 0 -0.347449937012535 0 0 0 0 0 0 0.127111544546173 0 -0.0246762241240404 0 -0.199039567195395 0 -0.0424100086897278 0 0 0 0 0 0 -0.00942648288662328 0 -0.134623494835233 -0.295562531924613 0 0 0.0303094184418606 -0.00784609932973061 -0.0272019748809246 0 0 0 0 0 -0.0410094020501957 0 -0.0152374338637298 0.163746454931865 0 0 0 0 0 0 -0.081892817757225 0 -0.216512880377937 0 0.172348332613357 0 0 0 0 -0.0793624839953698 0 0 0 -0.0282206094816634 0 -0.267750477472195 -0.113121391667751 -0.0213869671868607 0 0 -0.0242633656802517 -0.00527697395278311 0 0 -0.0898876622697793 -0.00561343803736587 0 1.15554330731692 -0.141967752624705 -0.0978369072560497 0 0 0.0819045095853473 -0.0783529293958501 -0.151956907103512 0 -0.0431071447167826 0 -0.055564467385478 0 0 0 0 0 0 0 0 -0.154155981975654 0 -0.0798236532483178 0 0 0.1208392868213 0 0 0 0 0 -0.0521770718437256 0 0 0 0 -0.0968663784621929 0 0 -0.0439324069890832 0.18207295558655 0 -0.10808088984657 -0.166471616969793 0 0 -0.0113347193118564 0 0 -0.0945754596875045 0 -0.0270486568216075
ENTPD1 0.191532897849722 0.376395725773415 0.225090831587766 0.430211026902717 0.929015683475766 0.468341373923591 0.42397182584312 0.656113999255984 0 0.22012558241596 0.113404754766357 0.323944595030354 0.20327308153238 0.0207039648198371 0.283491670168636 0 0 0 0.0682918560130407 0.551533174148179 0.107515483011016 0 0.214259012192916 0.053401424377597 0.178091107933941 0 0.209358688949312 0 0 0.346213516578721 0.877701875187152 0.693297191608003 0.995719330349854 0 0.259881968645821 0.523579165401176 0.163712723253572 0.33467222442588 0.0765728652562717 0.0987109498220331 0.23235662670675 0 0.0687493073774721 0.55821834369334 0.0733592116832731 0.078321441073478 0 0.162748386831814 0.394257406094117 1.02573667316259 0 0.168124461366478 0.235472837011129 0.412086503563918 1.47266620909989 0 0.247096849905951 0 0.00388371792457029 0 0 0.676744862349985 0.271850400538797 0.230606553495306 0.780706096907575 0.175038306258336 0.868449955365139 0.182851815196754 0.0551426144144792 0 0 0.523969533203243 0 0.283334246844964 0.816304000236521 0 1.22400174246388 0.0173899886243125 0.553786289197376 0.0252451385959974 0 0.457790837468276 0.29147370963659 0.270822838941106 0.661109147158015 0 0.138779207263781 0.0869201297430895 0.338715399894593 0.203707393851849 0.0853511505286653 0.938114241373569 0.659168728990998 0 0 0.377891078665807 0.135059357948745 0.815006963569267 0.276595302373432 0.0496097381775692 0.264535636794227 0.161444817399157 0 0.0989448755101515 0.0173836841620618 0.174372186880361 0 0.435921045568433 0.0554273995169479 0.157448811945398 0.808137377848185 0.0949977452849926 0 0.212672792938371 0 0.59566425131877 0 0.0298689794225889 0.527717405107045 0 0.326916378848906 0.113102766234233 0.257891247013977 0 0.136835450660423 0.318081642669593 0.359909646847122 0.124573880353632 0.0996260613106086 0.310957972147764 0.182895015167941 1.05316625620049 0.277972106833571 0.389897633166378 0 0 0.197926528170162 0.0546242932643927 0 0.157223902524597 0.514376465694658 0.126876884390358 0.0911376383157413 0.0792052804588544 0.00480003570880539 0.0743965524004168 0.0522560953857208 0.107296135733027 0.608449029652074 0.763225053144343 0.227354133924457 0.338913475961697 0.11711242034147 0.0657032111799703 0.301333510164409 0.243247241982842 0.178062362699722 0.597274296607087 1.24350183894745 0.425008253416038 1.18873724959803 0.105010343643662 0.179195386009621 0.566661798699872 0.282520553317979 0.232896826376338 0.349998806749434 0.681022031085393 0.277080611206861 0
ITGA2B 0.158234363866021 0 0.269959682851613 0 0.171883665968681 0 0.248938289593272 0.00219379748940706 0.29909214334278 0.409054981820465 0.275889637125622 0.306495130264938 0.333394238143624 0.0580614857968941 0.0393497223025591 0 -0.124872126094176 0.0741456467556766 0.379534863130053 0.130993360569194 0.34609060182265 0.295805020460324 0 0.21292213158685 0.256670370779792 0.0958507347779555 0.238524119900842 0.22399362706529 0.798552292201046 0.38106017415185 0.0994580438478858 0.0385332779085286 0.177319345246176 0.276762753380316 0.350617452812 0.154927354093066 0.176651839032131 0.218211616676653 0 0.183798286218559 0.264479698234021 0 0.37442636365974 0.266146602169193 0.0673760993492874 0 0 -0.118363257489995 0.241670544586978 0.253640462208656 0.0303052908547303 0.174092727679738 0 0.759901466981717 0.114324082629 0.149549677449415 0.277623625345758 0.198539851154792 0.270446227524814 0.0393538445002599 0.312165372119586 0.00915164892064603 0.197687797653575 0.0793813394466169 0 0.0524894147242102 0 0.222295691467819 0.282417023075545 0.0669688620643207 0 0 0.222828202011765 0.0439182159513576 0.152665433457938 0.199642513194381 0.141551684560086 0.157745681219499 0.245007873713557 0.294732001908067 0.194693751692894 0.14264199796542 0.204620860771938 0.327674676374761 0.530132812219729 0 0.295058653639629 0 0.479438272439555 0.218108259559335 0.0724235757970752 0.140793520292558 0.917228536050676 0.144969964302897 0.23192962624332 0.311829149167278 0.253305490675528 0.423395900352375 0.348900679000617 0.227941920528242 0.15269714069046 0.132274798771941 0.26805781867139 0 0.241504991821076 0.0105866753875931 -0.0734235680277418 0.583192016801992 0.603991866512313 0.0418400438510686 0.855083744928292 0.323930245560039 0.138118804734812 0 0 0.00770300000379388 0.166942413780191 0 0.234713281294636 0.15369537681277 0 0.0833881773431201 0.0719946872515873 0.277093657510457 0.300138217335426 0.17571258950423 0.0951983218263945 0.282274317477889 0.35236851864261 0.272498295609533 0.0511074956177124 0.523524918090889 0.0669812462473751 0 0.115157754025045 0.223150574378173 0.219044141200253 0.150160917706181 0.175154039885757 0.0212711795020709 0.366530125184287 0.302907918225313 0.352610607101438 0.309799181684659 0.126224211900592 0.209113383011543 0 0.113828177382215 0.19833674701435 0.128283331422931 0 0.301611099556963 0.297666520891099 0.183927698058766 0.16575720544961 0.324649079405154 0.348337436269225 0.461985495424694 0.109849097887036 0.117718435314305 0.197309056651573 0.111702064000143 0.275082336389928 0.196545736549908 0.298477104661286 0.270857361858368 0 0.232913615625642 0.165812098785242 0.235048732240335
PTPRC -0.152762089268383 -0.0499222270726878 -0.16590088948068 -0.128334500738864 -0.133180224782071 -0.165958201286523 -0.157596671298544 -0.0849910303375894 -0.0633516926420507 -0.341185129317399 -0.244860590082721 -0.274547347392891 -0.0698469505939063 -0.0861382577645926 -0.436165571560867 -0.0518899332795006 -0.104615239226049 -0.105385906371115 -0.148539356300296 -0.146313198758805 -0.133176375906403 -0.246601443539337 -0.117087098565697 -0.242680329131327 -0.137568923237757 -0.11534005774128 -0.0821227041307508 -0.281714843160006 -0.476902415167677 -0.325225452828594 -0.30437287177248 -0.415961205876153 -0.129297646978774 -0.139047346397387 -0.279002850360778 -0.241434049082827 -0.27376490282054 -0.153606572858956 -0.0476947880350937 -0.309883224333272 -0.247507677613575 -0.17539612989138 -0.268929236345616 -0.261690173429849 -0.140054212085397 -0.0114172857002453 0 -0.427738020713463 -0.128438924170355 -0.241618689255385 -0.136248166840356 -0.138658396330141 -0.161603161318128 -0.173534227611527 -0.531267427508755 -0.149834502223896 -0.286800697961953 -0.145979004833919 -0.442150353150551 -0.106363112957034 -0.2529088390169 -0.21144707045077 -0.255786837314439 -0.0534288437607954 -0.0817786702516443 -0.138122003044103 -0.208689074965138 -0.3119417069287 -0.0933821423099218 -0.29828071464873 0 -0.17517839184889 -0.244340092051489 -0.336667925150737 -0.370802828385216 -0.421013845807711 -0.135476064273628 -0.180381697041188 -0.147671635788567 -0.132182355800225 -0.0412960189691087 -0.232090817554989 -0.256169120997179 -0.230398750244485 -0.254342936106823 0 -0.156352343084696 -0.0228892468799447 -0.145412207268013 -0.190612248747021 -0.0768653845241544 -0.249175917509386 -0.133927943733304 -0.0890795760588735 -0.136550109856332 -0.292533623246196 -0.129956432960198 -0.10156841888871 -0.220862272802221 -0.205372271210033 -0.203290564896648 -0.0943600776028138 -0.201043882730958 -0.00832682088150084 -0.214245535487173 -0.12323324441274 -0.416540473128669 -0.602835199747977 -0.474507731003396 -0.111824863652304 -0.266077008389566 -0.206361872834021 -0.0896361362283963 -0.0327863452254062 0 -0.240794064660934 -0.442600899714212 -0.0186941853076345 -0.314855674332463 -0.300000917055335 -0.24149074176185 -0.0370832247718712 -0.0283325481918156 -0.173099336744694 -0.266577512553106 -0.353973219743627 -0.110939161302256 -0.209094959928849 -0.223067986997685 -0.212005138698337 -0.108502063863201 -0.124236034915187 -0.0593130818824942 -0.0286531106015956 -0.479102795717421 -0.291791842747184 -0.327695084276131 -0.162084365266788 -0.149853598489226 -0.065943595530213 -0.311512175869829 -0.18755684662161 -0.229280460851154 -0.349427017553527 -0.284267766549861 -0.252120154249017 -0.0985510661943815 -0.0472832147628536 -0.143079273593617 -0.160395983339546 -0.101525063278413 -0.44464124011079 -0.291315825834968 -0.202757491403618 -0.188024011556163 -0.160408599912536 -0.178121781128444 -0.255698659093688 -0.37652266471111 -0.190367941988893 -0.258993042368558 -0.321129051127915 -0.164002592595637 -0.217630220424292 -0.29576149411415 -0.166327349699405 -0.154661086811582 -0.550443004795632 -0.217921276714188 -0.278186115655872
CD47 0 0 0 0 -0.35502830168889 0 0 -0.0471914412911189 0 -0.125636491893025 -0.0778388553088049 0 0 -0.00315367283943281 0 -0.167743920128189 -0.372000190956015 0 0 -0.213876070360992 0 0 0 0 0 -0.122657605513585 -0.0538296462427619 -0.201325184533298 -0.232005180197845 0 0 -0.271255975584606 -0.175420880574205 0 0 -0.00621328591198767 0 0 0 0 0 0 -0.200791181979835 -0.0559944399348189 0 0 0 0 0 -0.193126524167138 0 0 0 0 -0.204095146168011 0 0 0 0 0 0 0 0 0 -0.101170064851319 0 0 -0.384726784304009 0 -0.416280846774103 0 0 -0.0114575206777964 0.046576195728022 0 -0.0604294097694945 0 0 0 0 -0.0587128353218572 -0.172664027138539 -0.0275125038379721 0 0 0 0 0 0 0 0 -0.293552969942358 0 0 -0.0110720356150273 0 0 0 -0.200881624749572 -0.0314540836512971 0 0 0 0 0 0 0 0 -0.0426791825310876 0 0 0 0 0 0 -0.0823859875391033 0 0 0.0068273580649344 0 -0.0119181914022717 0 0 0.0143339959300084 -0.041981393750646 0 0 -0.0714747004093623 -0.136291646973778 -0.0377723863714549 0 -0.115157000792553 0 0 0 0 -0.0631658151773465 0 -0.0783766242624027 0 0 0 -0.0538752924775695 0 -0.0397382118339889 0 0 0 0 -0.237092204740584 0 0 0 0 -0.108799309758173 0 -0.0731211390079421 0 0 0 -0.192646206554376 0 -0.036976773467181 -0.139853924712212 -0.00376500080737772 -0.117538120467352 0 0 0 0
ITGA2 0 0 0.981853366102467 0 0 0 0 0 0 3.8410355625654 0.134573463552596 0.337089427827146 0 0 25.8702699876098 0 -17.6343443988784 0 0 -4.37324645091667 0 0 0 0 0 -0.912429359327852 0 -19.0568118538252 55.3591353666919 61.4394684929978 18.2817524409671 0 0 9.02735186093391 2.13757236065035 13.9214132956156 17.2568432503264 2.66042152690904 0 0 0 18.0351456583317 -7.45303891964306 0 0 0 0 15.2552989818957 1.55254793738481 0 1.53965974387122 0 0 0 -11.4617891280887 0 3.30875520666151 0 -26.1403845109976 0 0 28.886033696197 0 0 0 0 0 0 0 -3.13392419532128 0 0 0 37.5900714058292 6.34201072735003 0 0 0 0 0 0 -9.63103202768572 0 0 -12.3179253136955 0 0 0 0 0 0 -0.0408169049875932 0 -0.846596668671342 0 0.627080951208609 0 0 0 0 0 0 0 0 0 0 0 4.47691162634194 0 0 0 0 0 0 0 -14.510553728952 24.1092815588227 0 4.19899752685441 0 -0.0964696308981997 0 0 10.9192765711573 5.15010389470523 0 0 0 0 5.19918876165985 0 0 0 0 -5.89975199059167 0 -2.58433690965779 0.302163985300122 0 0 2.37938821124523 2.49431944848739 0 0 0 6.80484065557058 0 0 0 0 0 0 9.71015481790693 2.42828851833385 0 0 0 0 -6.26285860689168 0 22.261662433596 0 0 0 0 0 0 17.942274598433 0 0
ITGA4 0 0 0 0 0 0 0 0 0 -0.0150038725413071 -0.0359311439057443 0 0 0 0.00656809256724575 0 -0.146235218685842 -0.0475967632723176 0 0 0 0 0 0 0 -0.0674496279163576 0 0 -0.360462311510424 -0.0989962324079416 0 -0.0310694202272582 0 0 -0.0124595056339502 0 0.00771464127856657 0 0 -0.000721082725000623 0 0 -0.0576956583392077 0 0 0 0 0.00706366506310117 -0.100763225424766 0 0 0 0 -0.00653857677445494 -0.249333688530366 0 0 0 -0.0232764637560803 0.0251653682948943 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0679440294779152 0 0 0 0 0 0 0 0 0 0 -0.126654196428188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0754715372269637 0 0 -0.00625513178897104 0 0 0 -0.0285858146795899 0 0 0.021395275612564 0 0 0 0 0 0 -0.254311094294794 0 0 0 0 0 0 0 0 0.239272305201923 0 0 0 0 0 -0.00572061732225629 0 0 0 0 0 0 0 0 0 0 -0.0158927924965569 0 0 0 0 0 0 -0.0196506784321252 0 -0.144813363592136 0 0 0 0 0 0 0 0 0
